County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,EBT/SNAP,Location Points
Rockland,Haverstraw Farmers' Market,Haverstraw Village Hall,New Main St and Maple Ave,Haverstraw,NY,10927,Mariely Urena,8454290300,,Sunday  9am-1pm,June 14-October 11,Y,M,41.19639,-73.96645,Y,"Haverstraw, NY 10927
(41.19639, -73.96645)"
Rockland,Nyack Farmers' Market,"Municipal parking lot, Main St.",Main St and Franklin St,Nyack,NY,10960,Pam Moskowitz,8453532221,http://www.nyackchamber.org,Thursday  8am-2pm,April 2-November 25,Y,P/M,41.09154,-73.9216,Y,"Nyack, NY 10960
(41.09154, -73.9216)"
Rockland,Pearl River Farmers' Market,"The River Church parking lot, 253 Ehrhardt Road",253 Ehrhardt Road,Pearl River,NY,10695,Sarah Binkele,7183445785,http://pearlriverfarmersmar.wix.com/pearlriverfarmersmkt,Friday  10am-4pm,June 5-October 30,Y,M,41.07263,-74.00455,N,"Pearl River, NY 10695
(41.07263, -74.00455)"
Rockland,Piermont Farmers' Market,"M & T Bank lot, Ash St. & Piermont Ave.",Ash St and Piermont Ave,Piermont,NY,10968,Dagmar Kostkova,9149234837,http://www.downtoearthmarkets.com,Sunday  9:30am-3pm,May 24-November 22,Y,P/M,41.04136,-73.91642,N,"Piermont, NY 10968
(41.04136, -73.91642)"
Rockland,Ramapo Farmers' Market,"Eugene Levy Park, 920 Route 45",New York 45 and North Side Plaza,Pomona,NY,10970,Michelle Antosca,8453576100,http://www.ramapoparks.org,Sunday  9am-4pm,July 12-October 25,Y,M,41.1636,-74.03411,N,"Pomona, NY 10970
(41.1636, -74.03411)"
Rockland,Spring Valley Farmers' Market,corner of Main and Church Sts.,Main St and Church St,Spring Valley,NY,10977,Alexandr Kravets,9173628917,,Wed  8am-3pm,July 1-November 25,Y,M,41.113281,-74.044617,N,"Spring Valley, NY 10977
(41.113281, -74.044617)"
Rockland,Suffern Farmers' Market,"Commuter parking lot A, Lafayette & Orange Aves.",Orange Ave & Lafayette Ave,Suffern,NY,10901,Alexandria Evans,6463394746,http://www.suffernfarmersmarket.wordpress.com,Saturday  8:30am-1pm,May 9-October 31,N,M,41.11636,-74.154625,Y,"Suffern, NY 10901
(41.11636, -74.154625)"
Saratoga,Arnold's Farm Fresh Produce,"1319 Sacadanga Rd., West Charlton",1319 Sacandaga Rd,West Charlton,NY,12010,Jason Arnold,5182699562,http://www.arnoldsproduce.com,Daily  10am-6pm,June 1-October 31,Y,M,42.97177,-74.02945,N,"West Charlton, NY 12010
(42.97177, -74.02945)"
Saratoga,Ballston Spa Farmers' Market,"Wiswall Park, Front & Low Sts.",Front St and Low St,Ballston Spa,NY,12020,Ellen Mottola,5188852772,http://www.ballston.org,"Saturday  9am-12pm, Thursday  3pm-6pm",June 11-September 26,Y,M,43.00256,-73.84964,N,"Ballston Spa, NY 12020
(43.00256, -73.84964)"
Saratoga,Burnt Hills Farmers' Market,Lakehill Rd. & Route 50,Lakehill Road and Saratoga Road,Burnt Hills,NY,12027,Gaynell Bliss,5188859314,https://www.facebook.com/BurntHillsFarmersMarket,Saturday  9am-1pm,May-October,Y,P/M,42.91032,-73.89824,N,"Burnt Hills, NY 12027
(42.91032, -73.89824)"
Saratoga,Clifton Park Farmers' Market,"St. George's Church, 912 Rt. 146 at Maxwell Drive",912 State Route 146,Clifton Park,NY,12065,Justine Denison,5186642510,http://www.saratogafarmersmarket.org,Thursday  2pm-5pm,July 2-October 29,Y,M,42.866,-73.79782,N,"Clifton Park, NY 12065
(42.866, -73.79782)"
Saratoga,Gansevoort Farmers' Market,"Gansevoort Village Park, Catherine St.",Main St. at Catherine St.,Gansevoort,NY,12831,Linda Gifford,5187920198,,Thursday  3pm-6pm,June 4-October 29,Y,M,43.19612,-73.65167,N,"Gansevoort, NY 12831
(43.19612, -73.65167)"
Saratoga,Malta Farmers' Market,"Allerdice Ace Hardware parking lot, 2570 Route 9",2570 Route 9,Ballston Spa,NY,12020,Justine Denison,5186642510,http://www.saratogafarmersmarket.org,Tuesday  3pm-6pm,June 30-October 27,Y,M,42.97694,-73.78945,N,"Ballston Spa, NY 12020
(42.97694, -73.78945)"
Saratoga,Saratoga Farmers' Market,"High Rock Park, High Rock Avenue",High Rock Ave and Lake Ave,Saratoga Springs,NY,12866,Justine Denison,5186642510,http://www.saratogafarmersmarket.com;,"Saturday  9am-1pm, Wednesday  3pm-6pm",May 2-October 31,Y,M,43.08288,-73.78304,Y,"Saratoga Springs, NY 12866
(43.08288, -73.78304)"
Saratoga,Saratoga WINTER Farmers' Market,"Lincoln Baths bldg, Saratoga Spa State Park",65 South Broadway,Saratoga,NY,12866,Justine Denison,5186642510,http://www.saratogafarmersmarket.org/saratoga-farmers-market/,Saturday  9am-1pm,November 7-April 30,Y,M/X/W/P,43.06464,-73.79044,Y,"Saratoga, NY 12866
(43.06464, -73.79044)"
Saratoga,South Glens Falls Farmers' Market,"Village Park, 5th St.",64 Spring St,South Glens Falls,NY,12803,Linda Gifford,5187920198,,Monday  10am-1pm,June 1-October 26,Y,M,43.30035,-73.63221,N,"South Glens Falls, NY 12803
(43.30035, -73.63221)"
Saratoga,Spa City Sunday Farmers' Market,"Lincoln Bath, South Broadway, Saratoga Spa State Park",Saratoga Spa State Park,Saratoga,NY,12866,Colleen Zorbas,5183390958,http://www.spacityfarmersmarket.com;https://www.facebook.com/SpaCityFarmersMarket/info?tab=overview,Sunday  10am-3pm,Year-round,N,YR,43.06161,-73.79047,N,"Saratoga, NY 12866
(43.06161, -73.79047)"
Saratoga,Town of Galway Farmers' Market,"Pavilion at Town playing fields, 5078 Sacandaga Rd., Route 147",5078 Sacandaga Road,Galway,NY,12074,Susan Sutch,5188826070,http://www.galwayfarmersmarket.org,Friday  3pm-6pm,June 12-September 18,Y,M,43.00913,-74.03011,N,"Galway, NY 12074
(43.00913, -74.03011)"
Saratoga,Waterford Harbor Farmers' Market,"1 Tugboat Alley, along Erie Canal, Waterford Harbor Visitor's Center",1 Tugboat Alley,Waterford,NY,12188,Mary Stalker,5186658344,http://www.waterfordmarket.org,Sunday  9am-1pm,June 7-October 25,N,M,42.78755,-73.67924,N,"Waterford, NY 12188
(42.78755, -73.67924)"
Schenectady,Farm to Preschool I Farmers' Market,"YWCA NENY, 44 Washington Ave., Schenectady",44 Washington Ave,Schenectady,NY,12305,Darlene Yule,5184267181,,Tuesday  2:30pm-5:30pm,June 16-September 15,Y,M,42.81645,-73.9492,Y,"Schenectady, NY 12305
(42.81645, -73.9492)"
Schenectady,Farm to Preschool II Farmers' Market,"Parsons Child and Family Center, 125 Bigelow Ave., Schenectady",125 Bigelow Ave,Schenectady,NY,12304,Darlene Yule,5184267181,,Thursday  2pm-5pm,June 18-September 17,Y,M,42.79534,-73.92505,Y,"Schenectady, NY 12304
(42.79534, -73.92505)"
Schenectady,Schenectady Bellevue Farmers' Market,2176 Broadway,2176 Broadway,Schenectady,NY,12306,Jacqueline Hurd,5183930403,,"Thursday  4pm-7pm, September 10, 17, 24: 3:30pm-6:30pm",June 11-September 24,Y,M,42.797,-73.96735,Y,"Schenectady, NY 12306
(42.797, -73.96735)"
Schenectady,Schenectady City Hall Farmers' Market,"City Hall, 105 Jay St.",Franklin St and Jay St,Schenectady,NY,12305,Steve Feeney,5183862225,http://www.schenectadyfarmersmarket.com,Thursday  9am-1:30pm,May 7-November 19,Y,P/M,42.81378,-73.94032,Y,"Schenectady, NY 12305
(42.81378, -73.94032)"
Schenectady,Schenectady Greenmarket,"Jay & Franklin Sts., near City Hall",Franklin St and Jay St,Schenectady,NY,12305,Jennifer Jennings,5189860318,http://www.schenectadygreenmarket.org,Sunday  10am-2pm,May 3-October 25,Y,P/M,42.81253,-73.94137,Y,"Schenectady, NY 12305
(42.81253, -73.94137)"
Schenectady,Schenectady Saint Luke's Farmers' Market,"St. Luke's Church, 1241 State Street",1241 State St,Schenectady,NY,12304,Steve Feeney,5183862225,http://www.schenectadyfarmersmarket.com,Tuesday  10am-1pm,July 7-October 27,Y,M,42.79894,-73.92413,Y,"Schenectady, NY 12304
(42.79894, -73.92413)"
Schenectady,Schenectady Sheridan Plaza Farmers' Market,1344 Gerling St.,1344 Gerling St.,Schenectady,NY,12308,Steve Feeney,5183862225,http://www.schenectadyfarmersmarket.com,Friday  2pm-6pm,May 8-October 30,Y,P/M,42.82311,-73.91062,Y,"Schenectady, NY 12308
(42.82311, -73.91062)"
Schenectady,Schenectady Union St. Farmers' Market,1760 Union St.,1760 Union St,Niskayuna,NY,12309,Al Lansing,5182752570,https://www.facebook.com/UpperUnionStreetFarmersMarket,Saturday  9am-1:30pm,May 2-October 31,Y,P/M,42.8022,-73.8992,N,"Niskayuna, NY 12309
(42.8022, -73.8992)"
Schenectady,Veggie Mobile - Friday,"Hamilton Hill Arts Center, 409 Schenectady St., Schenectady",409 Schenectady Street,Schenectady,NY,42.80556,Will Malcolm,5182748685,http://www.capitalroots.org,Fri 3:20pm-4pm,Year-round,Y,YR,42.80556,-73.9406,Y,"Schenectady, NY 42.80556
(42.80556, -73.9406)"
Schenectady,Veggie Mobile - Friday,"Summit Towers, 720 Albany St., Schenectady",720 Albany street,Schenectady,NY,12307,Will Malcolm,5182748685,http://www.capitalroots.org,Fri 1:30pm-2:15pm,Year-round,Y,YR,42.80923,-73.93822,Y,"Schenectady, NY 12307
(42.80923, -73.93822)"
Schenectady,Veggie Mobile - Friday,"Ten Eyck Apartments, 375 Broadway, Schenectady",375 Broadway,Schenectady,NY,12305,Will Malcolm,5182748685,http://www.capitalroots.org,Fri 2:20pm-3:15pm,Year-round,Y,YR,42.80919,-73.94511,Y,"Schenectady, NY 12305
(42.80919, -73.94511)"
Schenectady,Veggie Mobile - Saturday,"Steinmetz Homes, 120 Emmons St., Schenectady",120 Emmons Road,Schenectady,NY,12304,Will Malcolm,5182748685,http://www.capitalroots.org,Sat 11am-11:45am,Year-round,Y,YR,42.79178,-73.92259,Y,"Schenectady, NY 12304
(42.79178, -73.92259)"
Schoharie,Schoharie Co. Festival Farmers' Market,"McCarthy Tire Center parking lot, 942 E. Main, Rt. 7E, Cobleskill",942 East Main St,Cobleskill,NY,12043,Donna Olsen,5182842609,,"Saturday 10am-2pm , 7/22-9/30:, Wed 3pm-5pm",July 11-October 10,Y,M,42.67886,-74.46711,Y,"Cobleskill, NY 12043
(42.67886, -74.46711)"
Schoharie,Sharon Springs Farmers' Market,Main Street (near Roseboro Hotel),Main Street and Washington Street,Sharon Springs,NY,13459,Kate Miller,5189350940,http://www.sharonspringsfarmersmarket.net,Saturday  9am-1pm,May 23-September 26,Y,P/M,42.79545,-74.61721,Y,"Sharon Springs, NY 13459
(42.79545, -74.61721)"
Schuyler,Watkins Glen Farmers' Market,"Lafayette Park, 4th St.",Fifth St and Porter St,Watkins Glen,NY,14891,Jylle Benson-Gauss,6072271333,,Friday  3pm-7pm,May 22-October 30,Y,P/M,42.38096,-76.86954,Y,"Watkins Glen, NY 14891
(42.38096, -76.86954)"
Seneca,Seneca Falls Farmers' Market,"People's Park, Water Street, by the Canal",Water St and Bridge St,Seneca Falls,NY,13148,Patti Battley,3155399251,,Wednesday  9am-1:30pm,June 3-October 21,Y,M,42.90412,-76.80005,Y,"Seneca Falls, NY 13148
(42.90412, -76.80005)"
Seneca,Wyckoff's Farm Stand,"3795 County Rd. 139, Ovid",3795 County Road 139,Ovid,NY,14521,Richard Wyckoff,6075324822,,"Daily, 10am-6pm",May 1 - October 31,Y,M,42.66144,-76.71323,Y,"Ovid, NY 14521
(42.66144, -76.71323)"
Steuben,Bath Saturday Farmers' Market,"Pulteney Park, Steuben St.",Steuben St and Liberty St,Bath,NY,14810,Phillip Glosick,6077763577,,Saturday  9am-2pm,May 9-October 31,Y,P/M,42.33353,-77.31842,N,"Bath, NY 14810
(42.33353, -77.31842)"
Steuben,Bath VA Farmers' Market,"Bath VA Medical Center, 76 Veterans Ave.",76 Veterans Ave,Bath,NY,14810,Kelley Elliot,6075833358,,Tuesday  3pm-6pm  (2nd & 4th Tuesdays),June 9-October 13,Y,M,42.34342,-77.34613,N,"Bath, NY 14810
(42.34342, -77.34613)"
Steuben,Bath Wednesday Farmers' Market,"Pulteney Square Park, Steuben St.",Steuben St and Liberty St,Bath,NY,14810,David Clarke,6075275045,,Wednesday  9am-3pm,May 6-October 28,Y,P/M,42.33353,-77.31842,Y,"Bath, NY 14810
(42.33353, -77.31842)"
Steuben,Corning Farmers' Market,"Riverfront Centennial Park, Gaffer District","Centennial Park, East Tioga Ave",Corning,NY,14830,Lin Kotlinski,6079376292,http://www.gafferdistrict.com,Thursday  10am-3pm,June 4-October 29,Y,M,42.1443,-77.05339,Y,"Corning, NY 14830
(42.1443, -77.05339)"
Steuben,Corning WINTER Farmers' Market,1 West Market Street,1 West Market Street,Corning,NY,14830,Cathy Halm,6075278730,http://www.facebook.com/corningwinterfarmersmarket,"Alternate Saturdays  , 11am-3pm",November 8-April 25,Y,M/X/W,42.14351,-77.05495,Y,"Corning, NY 14830
(42.14351, -77.05495)"
Steuben,Hornell Farmers' Market,32-33 Broadway Mall,13-17 Elm Street,Hornell,NY,14843,Shelly Stevens,6073249786,http://www.hornellhpg.com,"Thursdays  2pm-6:30pm, Sat.  10am-3pm on 6/20, 7/18, 8/1 & 9/26",June 4-October 29,Y,M,42.32495,-77.66028,N,"Hornell, NY 14843
(42.32495, -77.66028)"
Steuben,Painted Post Farmers' Market,227 Steuben Street,277 Steuben Street,Painted Post,NY,14870,Cathy Halm,6075278730,http://www.facebook.com/paintedpostfarmersmarket,Saturday  10am-2pm,June 6-October 31,Y,M,42.16242,-77.09126,N,"Painted Post, NY 14870
(42.16242, -77.09126)"
St. Lawrence,Canton Farmers' Market,"Canton Park, corner of Park & Main Sts.",Main St and Park St,Canton,NY,13617,Zoe Baker,3152448475,http://www.cantonnychamber.org,Tue/Fri  9am-2pm,May 8-October 30,Y,P/M,44.59564,-75.16921,Y,"Canton, NY 13617
(44.59564, -75.16921)"
St. Lawrence,Dekalb Farmers' Market,"4420 US Hwy 11, Dekalb Junction Bldg Supply",4420 New York State Bicycle Route 11,De Kalb,NY,13630,Zoe Baker,3152448475,,Wednesday  1pm-6pm,May 20-TBD,Y,P/M,44.50803,-75.27015,Y,"De Kalb, NY 13630
(44.50803, -75.27015)"
St. Lawrence,Fowler Farmers' Market,"Bob's Market, Route 58, next to Tripp Fuels",1447 County Rd 22,Gouverneur,NY,13642,Lorraine Taylor,3152120456,,Friday  3pm-6pm,June 6-September 26,N,M,44.283007,-75.391982,N,"Gouverneur, NY 13642
(44.283007, -75.391982)"
St. Lawrence,Gouverneur Farmers' Market,"Village Park, Church St.",Church St and John St,Gouverneur,NY,13642,Lorraine Taylor,3152120456,http://www.gouverneurchamber.net,Thursday  9am-2pm,June 4-October 22,Y,M,44.33524,-75.46764,Y,"Gouverneur, NY 13642
(44.33524, -75.46764)"
St. Lawrence,Hammond Farmers and Artisans Market,"Hammond Museum, 1A N. Main St./Rt 37",Hammond Museum,Hammond,NY,13646,Lori Thistle,3153245032,https://www.facebook.com/thehammondfarmersmarket,Wednesday  3:30pm-7pm,July 8-September 2,Y,M,44.44895,-75.69412,Y,"Hammond, NY 13646
(44.44895, -75.69412)"
St. Lawrence,Martin's Farmstand,"11 Needham Rd., Potsdam",11 Needham Rd.,Potsdam,NY,13676,Daniel Martin,3152651246,http://martinsfarmstand.com,Mon-Sat  10am-6pm,May 6-November 30,Y,P/M,44.67107,-74.90401,Y,"Potsdam, NY 13676
(44.67107, -74.90401)"
St. Lawrence,Massena Farmers' Market,Triple A parking lot,345 E Orvis St,Massena,NY,13362,Shirley Peck,3157695322,,Thursday & Monday  10am-5pm;  Sunday 10-3,July 9-October 29,Y,M,44.93605,-74.87095,Y,"Massena, NY 13362
(44.93605, -74.87095)"
St. Lawrence,Potsdam Main Street Farmers' Market,"Main St., Ives Park, Opposite Roxy Theater",Main St and Union St,Potsdam,NY,13676,Laura Popielski,7167257782,http://www.potsdamfarmersmarket.org,Sat/Wed  9am-2pm,May 10-October 31,Y,P/M,44.66865,-74.98493,Y,"Potsdam, NY 13676
(44.66865, -74.98493)"
St. Lawrence,Potsdam WINTER Farmers' Market,"Cheel Arena, Clarkson University",8 Clarkson Ave,Potsdam,NY,13676,Laura Popielski,7167257782,http://www.thepotsdamfarmersmarket.org,Saturday  8:30am-12pm,November 1-April 25,Y,X/W/P,44.66391,-75.00202,Y,"Potsdam, NY 13676
(44.66391, -75.00202)"
St. Lawrence,Whitten Family Farmstand,"1101 Cty 49, Winthrop",1101 County Road 49,Winthrop,NY,13697,Cherie Whitten,3153285559,http://www.whittenfarmwinthrop.locallygrown.net,Daily (except Sun)  9am-6pm,May 7-November 25,Y,P/M,44.74885,-74.75351,Y,"Winthrop, NY 13697
(44.74885, -74.75351)"
St. Lawrence,Whitten Mobile Market-Assisted Living LBSH,"32 South Church St., Brasher Falls",32 South Church Street,Brasher Falls,NY,13613,Cherie Whitten,3153285559,,Friday 10am-11am,June 16-September 18,Y,M,44.80281,-74.77382,Y,"Brasher Falls, NY 13613
(44.80281, -74.77382)"
St. Lawrence,Whitten Mobile Market-Downtown,"211 Park St., Tupper Lake",211 Park St.,Tupper Lake,NY,12986,Cherie Whitten,3153285559,,Friday  4pm-6pm,June 16 - September 18,Y,M,44.22445,-74.45898,Y,"Tupper Lake, NY 12986
(44.22445, -74.45898)"
St. Lawrence,Whitten Mobile Market-Laurel Ave Sr Housing,"Laurel Ave, Massena",Laurel Ave,Massena,NY,13662,Cherie Whitten,3153285559,,Tuesday  10am-11am,June 16-September 18,Y,M,44.92833,-74.88923,Y,"Massena, NY 13662
(44.92833, -74.88923)"
St. Lawrence,Whitten Mobile Market-Massena Mem. Hospital,"Massena Memorial Hospital, 1 Hospital Dr.",1 Hospital Drive,Massena,NY,13662,Cherie Whitten,3153285559,,Tuesday  3pm-5pm,June 16-September 18,Y,M,44.93579,-74.90736,Y,"Massena, NY 13662
(44.93579, -74.90736)"
St. Lawrence,Whitten Mobile Market-Mayfield Sr. Apts,"22 Mayfield Drive, Potsdam (off May rd)",22 Mayfield Drive,Potsdam,NY,13676,Cherie Whitten,3153285559,,Friday 12pm-1:30pm,June 23 - September 19,Y,M,44.68556,-74.98308,Y,"Potsdam, NY 13676
(44.68556, -74.98308)"
Suffolk,Babylon Village Farmers' Market,"LIRR Babylon Station parking lot, Railroad and Deer Park Aves.",Railroad Ave and Deer Park Ave,Babylon,NY,11702,Lona Graepel,6319442661,http://www.longislandfarmersmarkets.com,Sunday  8am-1pm,June 7-November 22,Y,M,40.69954,-73.32597,Y,"Babylon, NY 11702
(40.69954, -73.32597)"
Suffolk,Bridgehampton Hayground Farmers' Market,"Hayground School,, 151 Mitchells Lane, Bridghampton",151 Mitchells Lane,Bridgehampton,NY,11932,Michael Denslow,6319873553,,Friday  3pm - 6:30pm,May 24 - August 30,N,P/M,40.94127,-72.314546,N,"Bridgehampton, NY 11932
(40.94127, -72.314546)"
Suffolk,East Hampton Farmers' Market,"Nick & Toni's lot, 136 N. Main St.",136 North Main St,Easthampton,NY,11937,Katherine Plumb,6317259133,,Friday  9am-1pm,May 22-September 4,Y,P/M,40.97017,-72.18133,Y,"Easthampton, NY 11937
(40.97017, -72.18133)"
Suffolk,Flanders Farm Fresh Youth Market,"Crohan Community Senior Center, 655 Flanders Road (Rt 24)",655 Flanders Rd,Flanders,NY,11901,Nancy Lynott,6317022417,http://www.southhamptontownny.gov,Saturday  10am-1pm,June 27-October 17,Y,M,40.90867,-72.63666,Y,"Flanders, NY 11901
(40.90867, -72.63666)"
Suffolk,Greater Bellport Community Youth Market,"Boys & Girls Club, 471 Atlantic Ave.",471 Atlantic Avenue,Bellport,NY,11713,Tracie Romandetti,6312869090,,Saturday  11am-4pm,July 11-October 24,Y,M,40.77519,-72.94828,Y,"Bellport, NY 11713
(40.77519, -72.94828)"
Suffolk,Greenport Farmers' Market,170 South St.,170 South St,Greenport,NY,11944,Lara McNeil,6317409330,http://www.greenportfarmersmarket.com,Saturday  9am-1pm,June 13-September 12,Y,M,41.103267,-72.361801,Y,"Greenport, NY 11944
(41.103267, -72.361801)"
Suffolk,Hampton Bays Farmers' Market,"165 Ponquogue Ave., St. Mary's Church lawn",165 Ponquogue Ave,Hampton Bays,NY,11946,Paula Godfrey,6317230902,,Saturday  9am-1pm,May 23-September 5,Y,P/M,40.8593,-72.51301,N,"Hampton Bays, NY 11946
(40.8593, -72.51301)"
Suffolk,Huntington Village Farmers' Market,"Downtown Huntington Village, Main St. Rt. 25A, E. of Rt. 110",State Route 110 and Main St,Huntington,NY,11743,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sunday  7am-12pm,May 24-November 22,Y,P/M,40.87121,-73.42629,N,"Huntington, NY 11743
(40.87121, -73.42629)"
Suffolk,Islip Farmers' Market,"Town Hall lot, Rt. 27A (Montauk Hwy)",State Route 27A and State Route 111,Islip,NY,11751,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Saturday  7am-12pm,May 23-November 21,Y,P/M,40.73028,-73.20731,N,"Islip, NY 11751
(40.73028, -73.20731)"
Suffolk,Kings Park Farmers' Market,"Route 25A, Main St. Municipal Lot, Across from Fire Dept., 2 Main St.",1 E. Main St.,Kings Park,NY,11754,Bernadette Martin,6316785227,http://www.ligreenmarket.org/,Sunday  9am-2pm,June 7-November 22,Y,P/M,40.88422,-73.25243,Y,"Kings Park, NY 11754
(40.88422, -73.25243)"
Suffolk,Marks of Excellence Farmers' Market,"Marks of Excellence Child Care Center, 455 Albany Ave., Amityville",455 Albany Ave,Amityville,NY,11701,Dana Youkilis,5163589250,http://www.childcarenassau.org/farmtopreschool.aspx,Thursday  3pm-6pm,June 25-September 24,Y,M,40.69899,-73.40921,Y,"Amityville, NY 11701
(40.69899, -73.40921)"
Suffolk,Montauk Farmers' Market,"Montauk Village Green, 743 Montauk Hwy",742 Montauk Hwy,Montauk,NY,11954,Laraine Creegan,6316682355,,"Thurs  9am-2pm to Sept 3, Fri 9am-2pm Sept 11-Oct2",June 11-October 2,Y,M,41.03436,-71.94424,N,"Montauk, NY 11954
(41.03436, -71.94424)"
Suffolk,Nesconset Plaza Farmers' Market,"Nesconset Plaza, 127 Smithtown Blvd.",127 Smithtown Boulevard,Nesconset,NY,11767,Bernadette Martin,6316785227,http://www.ligreenmarket.org,Saturday  9am-1pm,June 6-November 21,Y,M,40.83836,-73.16174,Y,"Nesconset, NY 11767
(40.83836, -73.16174)"
Suffolk,Patchogue #1 Farmers' Market,"225 East Main St., Patchogue",225 East Main Street,Patchogue,NY,11772,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Friday  8am-1pm,July 3-November 20,Y,M,40.76664,-73.00872,N,"Patchogue, NY 11772
(40.76664, -73.00872)"
Suffolk,Patchogue # 2 Farmers' Market,31 W Main St. Patchogue,31 W Main St.,Patchogue,NY,11772,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sunday  8am-1pm,June 14-November 6,Y,M,40.766166,-73.015857,N,"Patchogue, NY 11772
(40.766166, -73.015857)"
Suffolk,Port Jefferson Farmers' Market,"Steam Room parking lot, Rts. 25A & 112",State Route 25A and State Route 112,Port Jefferson,NY,11776,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Thursday  10am-4pm,July 9-October 8,Y,M,40.93177,-73.05283,N,"Port Jefferson, NY 11776
(40.93177, -73.05283)"
Suffolk,Riverhead Saturday Farmers' Market,"Town of Riverhead Parking Lot, District Riverfront Area",117 East Main Street,Riverhead,NY,11901,Raymond Pickersgill,6315939349,,Saturday  9am-2pm,May 23-September 5,Y,P/M,40.91709,-72.66031,N,"Riverhead, NY 11901
(40.91709, -72.66031)"
Suffolk,Rocky Point Farmers Market,"Old Depot Park (Broadway & Prince Rd.), Rocky Point",Broadway and Prince Rd,Rocky Point,NY,11778,Charles Bevington,6318493488,http://www.rockypointfarmersmarket.wordpress.com,Sunday  8am-1pm,May 10-November 22,Y,P/M,40.94927,-72.92391,N,"Rocky Point, NY 11778
(40.94927, -72.92391)"
Suffolk,Sag Harbor Farmers' Market,"Breakwater Yacht Club parking lot, Bay St.",Bay St and Burke St,Sag Harbor,NY,11963,Jean Gaul,5709566943,http://www.sagharborfarmersmarket.org,Saturday  9am-1pm,May 16-October 31,Y,P/M,41.00106,-72.29134,Y,"Sag Harbor, NY 11963
(41.00106, -72.29134)"
Suffolk,Shiloh Community Youth Farmers' Market,"221 Merritt Ave., New Shiloh Baptist Church, Wyandanch",221 Merritt Ave,Wyandanch,NY,11798,Sondra Cochran,6316434786,http://www.wyandanchcdc.org/farmersmarket.html,Saturday  1pm-4pm,July 11-October 3,Y,M,40.75311,-73.36709,Y,"Wyandanch, NY 11798
(40.75311, -73.36709)"
Suffolk,Tanger Outlets Farmers' Market,"152 The Arches Circle, Tanger Outlets, Deer Park",152 The Arches Circle,Deer Park,NY,11729,Jim Thompson,5166942859,http://www.eatlocallongisland.com,Saturday  10am-3pm,June 7-October 31,Y,M,40.76401,-73.30346,N,"Deer Park, NY 11729
(40.76401, -73.30346)"
Suffolk,TFCU Amityville Artisanal Farmers' Market,"9/11 Memorial Park, Broadway",Louden Ave and Broadway,Amityville,NY,11701,Cindy Sierra,6313970197,,Saturday  9am-1pm,June 27-September 26,Y,M,40.68353,-73.41786,N,"Amityville, NY 11701
(40.68353, -73.41786)"
Suffolk,TFCU Artisanal Farmers' Market,"Teachers Federal Credit Union, 102 Motor Pkwy, Hauppauge",102 Motor Parkway,Hauppague,NY,11788,Cindy Sierra,6313970197,,Thursday  10am-2pm,June 11-September 24,Y,M,40.80711,-73.26663,N,"Hauppague, NY 11788
(40.80711, -73.26663)"
Suffolk,Westhampton Beach Farmers' Market,"85 Mill Rd., Westhampton Beach, next to Historical Society",85 Mill Road,Westhampton Beach,NY,11978,Gabby Morrow,6312883337,http://www.westhamptonchamber.org,Saturday  9am-1pm,May 2-November 21,N,P/M,40.812329,-72.643411,Y,"Westhampton Beach, NY 11978
(40.812329, -72.643411)"
Sullivan,Bethel Woods Harvest Festival Farmers' Market,"Hurd & W. Shore Rds., Bethel",268 Hurd Rd,Swan Lake,NY,12783,Channyn Cullingan,8452952448,http://www.bethelwoodscenter.org,Sunday  11am-4pm,September 7 - October 5,N,M,41.702939,-74.882075,N,"Swan Lake, NY 12783
(41.702939, -74.882075)"
Sullivan,Callicoon Farmers' Market,"Callicoon Creek Park, Audrey Dorrer Dr.",Dorrer Dr,Callicoon,NY,12723,Wendee Greene,8662702015,http://www.sullivancountyfarmersmarkets.org,Sunday  11am-2pm,May 3-November 8,Y,P/M,41.76574,-75.05835,Y,"Callicoon, NY 12723
(41.76574, -75.05835)"
Sullivan,Callicoon WINTER Farmers' Market,"Delaware Youth Center, 8 Creamery Road",8 Creamery Road,Callicoon,NY,12723,Danielle Gaebel,8662702015,http://www.sullivancountyfarmersmarket.org,"Sunday  11am-2pm, weekly Nov&Dec;, Alt. weeks Jan-Apr",November 15-April 17,Y,X/W/P,41.76418,-75.05712,Y,"Callicoon, NY 12723
(41.76418, -75.05712)"
Sullivan,Eat Healthy Sullivan County Farmers' Market,"Ted Stroebele Recreation center, 10 Jefferson St., Monticello",118 Sullivan Street,Wurtsboro,NY,12790,Erin Burch,8454391230,http://www.catskillmountainkeeper.org/farmers_market,Monday  11am-2pm,July 6-October 5,Y,M,41.57577,-74.48462,Y,"Wurtsboro, NY 12790
(41.57577, -74.48462)"
